Line,Detail,Event Id,Event Description,Club Name,Boat,Description,Race No,Race ID,Progression,Level,Distance,Race Date,Race Time,Boat Type,Gender,Event Type,Distance,Place,Lane/Bow,Status,Raw Time,Raw Delta,Raw %,Handicap,Penalty,Adj Time,Adj Delta,Adj %,500m,Rate,Spec Cat,Meters,Meters Delta
,,DCW4X,Directors' Challenge Women's Quads,Old Lyme Rowing Association/Blood Street Sculls,1,p. johnston,0,Final,Final,1,4800,42295,0.41875,Quad -,W,Challenge,4800,7,5,Finished,1918.657,220.9,0.1384,53.5,0,1825.157,127.4,0.0859,200.7,0,,0,0
,,9,Women's Senior Master Fours [50+],Oregon Rowing Unlimited,1,K. aserlind,0,Final,Final,1,4800,42294,0.461805556,Four +,W,Masters,4800,14,42,Finished,2208.695,137.06,0.0788,0,0,2208.695,137.06,0.0788,218.4,0,Grand Mstr,0,0
,,8,Men's Senior Master Fours [50+],Orlando Area Rowing Society,1,M. Welch,0,Final,Final,1,4800,42294,0.447222222,Four +,M,Masters,4800,34,25,Finished,2046.916,222.84,0.1294,0,0,2046.916,222.84,0.1294,209.9,0,,0,0
,,17,Women's Club Fours,Orlando Rowing Club,1,B. Watt,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,49,46,Finished,2226.816,325.73,0.1803,0,0,2226.816,325.73,0.1803,220.3,0,,0,0
,,7,Women's Senior Master Eights [50+],Orlando Rowing Club,1,L. Welch,0,Final,Final,1,4800,42294,0.434722222,Eight,W,Masters,4800,15,15,Finished,2030.226,152.4,0.1006,0,0,2030.226,152.4,0.1006,208.1,0,,0,0
,,9,Women's Senior Master Fours [50+],Orlando Rowing Club,1,D. Oppenheimer,0,Final,Final,1,4800,42294,0.461805556,Four +,W,Masters,4800,23,23,Finished,2235.93,204.29,0.1009,0,0,2235.93,204.29,0.1009,221.2,0,Grand Mstr,0,0
,,13,Women's Senior Masters Singles [40+],Orleans Sweeps & Sculls,1,A. Siems Flanders,0,Final,Final,1,4800,42294,0.510416667,Single,W,Masters 1X,4800,18,4,Finished,2414.092,134.3,0.0693,0,5,2419.092,139.3,0.073,231.5,0,,0,0
,,2,"Women's Veteran I/II And Senior Veteran I/II Singles [60 - 69, 70+]",Orleans Sweeps & Sculls,1,N. Osborne,0,Final,Final,1,4800,42294,0.347222222,Single,W,Veterans,4800,9,6,Finished,2453.543,110.11,0.0493,0,0,2453.543,110.11,0.0493,235.6,0,Vet I,0,0
,,3,Men's Veteran Singles I And II [60+],Orleans Sweeps & Sculls,1,A. Flanders,0,Final,Final,1,4800,42294,0.371527778,Single,M,Veterans,4800,10,2,Finished,2226.989,100.68,0.0472,0,0,2226.989,100.68,0.0472,220.3,0,Vet I,0,0
,,9,Women's Senior Master Fours [50+],Orleans Sweeps & Sculls,1,T. Hogan,0,Final,Final,1,4800,42294,0.461805556,Four +,W,Masters,4800,16,5,Finished,2223.519,151.88,0.0908,0,0,2223.519,151.88,0.0908,219.9,0,,0,0
,,11,Women's Senior Master Doubles [50+],Ottawa Rowing Club,1,R. Gal,0,Final,Final,1,4800,42294,0.489583333,Double,W,Masters,4800,33,37,Finished,2527.116,434.55,0.2192,0,0,2527.116,434.55,0.2192,239.1,0,,0,0
,,12,Men's Senior Master Singles [40+],Ottawa Rowing Club,1,M. Chapman,0,Final,Final,1,4800,42294,0.502083333,Single,M,Masters 1X,4800,5,4,Finished,2003.2,30.85,0.0263,0,0,2003.2,30.85,0.0263,205.3,0,,0,0
,,22,Men's Master Eights [40+],Ottawa Rowing Club,1,M. Jarvis,0,Final,Final,1,4800,42294,0.630555556,Eight,M,Masters,4800,4,11,Finished,1603.991,41.67,0.0452,0,0,1603.991,41.67,0.0452,140.4,0,,0,0
,,34,Men's Youth Fours,Ottawa Rowing Club,1,O. Mihorean,0,Final,Final,1,4800,42295,0.394444444,Four +,M,Youth,4800,45,7,Finished,1831.86,118.63,0.0761,0,0,1831.86,118.63,0.0761,155.8,0,,0,0
,,39,Women's Youth Doubles,Ottawa Rowing Club,1,G. Cross,0,Final,Final,1,4800,42295,0.484027778,Double,W,Youth,4800,8,2,Finished,2042.375,105.92,0.056,0,25,2107.375,130.92,0.0773,209.4,0,,0,0
,,40,Men's Lightweight Singles,Ottawa Rowing Club,1,1 - M. Bruce-Fuoco,0,Final,Final,1,4800,42295,0.495138889,Single,M,Lightweight,4800,6,8,Finished,1929.784,52.91,0.0474,0,0,1929.784,52.91,0.0474,201.9,0,,0,0
,,40,Men's Lightweight Singles,Ottawa Rowing Club,2,2 - M. Fournier,0,Final,Final,1,4800,42295,0.495138889,Single,M,Lightweight,4800,2,2,Finished,1852.462,15.59,0.014,0,0,1852.462,15.59,0.014,158,0,,0,0
,,41,Women's Lightweight Singles,Ottawa Rowing Club,1,J. Pelham,0,Final,Final,1,4800,42295,0.501388889,Single,W,Lightweight,4800,8,13,Finished,2110.208,34.6,0.028,0,0,2110.208,29.6,0.0239,212.3,0,,0,0
,,43,Women's Youth Eights,Our Lady Of Mercy Academy,1,M. Karen,0,Final,Final,1,4800,42295,0.55,Eight,W,Youth,4800,78,76,Finished,2022.317,335.38,0.2139,0,0,2022.317,335.38,0.2139,207.3,0,,0,0
,,34,Men's Youth Fours,Pacific Rowing Club,1,J. Altmann,0,Final,Final,1,4800,42295,0.394444444,Four +,M,Youth,4800,16,28,Finished,1754.135,40.91,0.0396,0,0,1754.135,40.91,0.0396,151.9,0,,0,0
,,42,Women's Youth Fours,Pacific Rowing Club,1,A. Jan,0,Final,Final,1,4800,42295,0.511111111,Four +,W,Youth,4800,15,76,Finished,2013.43,112.67,0.0637,0,0,2013.43,112.67,0.0637,206.4,0,,0,0
,,20,Men's Master Fours [40+],Palm Beach Rowing Association,1,M. Muffelman,0,Final,Final,1,4800,42294,0.608333333,Four +,M,Masters,4800,3,1,Finished,1747.769,46.18,0.0452,0,0,1747.769,46.18,0.0452,151.2,0,,0,0
,,6,Men's Senior Master Eights [50+],Palm Beach Rowing Association,1,S. Norman,0,Final,Final,1,4800,42294,0.420138889,Eight,M,Masters,4800,7,2,Finished,1700.249,46.11,0.0473,0,5,1705.249,51.11,0.0525,146.3,0,,0,0
,,8,Men's Senior Master Fours [50+],Palm Beach Rowing Association,1,J. Green,0,Final,Final,1,4800,42294,0.447222222,Four +,M,Masters,4800,48,16,Finished,2143.303,319.22,0.1804,0,100,2243.303,419.22,0.2348,215.8,0,Grand Mstr,0,0
,,2,"Women's Veteran I/II And Senior Veteran I/II Singles [60 - 69, 70+]",Palo Alto Rowing Club,1,J. Pendleton,0,Final,Final,1,4800,42294,0.347222222,Single,W,Veterans,4800,3,3,Finished,2419.215,35.79,0.0251,0,0,2419.215,35.79,0.0251,232,0,Vet I,0,0
,,4,Men's Grand Master Singles [50+],Partez Rowing Club,1,K. Kamoi,0,Final,Final,1,4800,42294,0.388888889,Single,M,Masters 1X,4800,56,54,Finished,2609.086,643.27,0.3459,0,0,2609.086,643.27,0.3459,243.4,0,,0,0
,,6,Men's Senior Master Eights [50+],Partez Rowing Club,1,H. Matsui,0,Final,Final,1,4800,42294,0.420138889,Eight,M,Masters,4800,54,49,Finished,2009.49,355.35,0.2416,0,100,2109.49,455.35,0.3032,206,0,,0,0
,,13,Women's Senior Masters Singles [40+],Passaic River Rowing Association,1,D. Cenit,0,Final,Final,1,4800,42294,0.510416667,Single,W,Masters 1X,4800,27,27,Finished,2553.171,313.38,0.1422,0,5,2558.171,318.38,0.1459,241.8,0,,0,0
,,22,Men's Master Eights [40+],Passaic River Rowing Association,1,C. Scorsone,0,Final,Final,1,4800,42294,0.630555556,Eight,M,Masters,4800,18,13,Finished,1926.502,404.18,0.2647,0,0,1926.502,404.18,0.2647,201.5,0,,0,0
,,38,Men's Youth Doubles,Peconic Community Rowing Association,1,B. McKissick,0,Final,Final,1,4800,42295,0.472916667,Double,M,Youth,4800,48,34,Finished,2030.769,241.33,0.1509,0,100,2130.769,341.33,0.207,208.2,0,,0,0
,,34,Men's Youth Fours,Peddie School,1,R. Hamilton,0,Final,Final,1,4800,42295,0.394444444,Four +,M,Youth,4800,48,26,Finished,1835.681,122.45,0.0798,0,0,1835.681,122.45,0.0798,156.2,0,,0,0
,,42,Women's Youth Fours,Peddie School,1,J. Kelly,0,Final,Final,1,4800,42295,0.511111111,Four +,W,Youth,4800,27,23,Finished,2026.742,125.98,0.0754,0,0,2026.742,125.98,0.0754,207.8,0,,0,0
,,2,"Women's Veteran I/II And Senior Veteran I/II Singles [60 - 69, 70+]",Pelham Community Rowing Association,1,L. Stirton Aust,0,Final,Final,1,4800,42294,0.347222222,Single,W,Veterans,4800,1,2,Finished,2343.427,0,0,0,0,2343.427,0,0,228.3,0,Vet I,0,0
,,33B,Women's Youth Singles,Pelham Community Rowing Association,1,J. Bausano,0,Final,Final,1,4800,42295,0.377777778,Single,W,Youth,4800,16,31,Finished,2350.843,231.49,0.1184,0,0,2350.843,231.49,0.1184,229,0,,0,0
,,34,Men's Youth Fours,Pelham Community Rowing Association,1,W. Goetz,0,Final,Final,1,4800,42295,0.394444444,Four +,M,Youth,4800,27,22,Finished,1806.866,53.64,0.0519,0,0,1806.866,53.64,0.0519,153.2,0,,0,0
,,39,Women's Youth Doubles,Pelham Community Rowing Association,1,B. TERKUILE,0,Final,Final,1,4800,42295,0.484027778,Double,W,Youth,4800,25,17,Finished,2217.988,241.53,0.1373,0,0,2217.988,241.53,0.1373,219.4,0,,0,0
,,8,Men's Senior Master Fours [50+],Pelham Community Rowing Association,1,G. Houlihan,0,Final,Final,1,4800,42294,0.447222222,Four +,M,Masters,4800,9,42,Finished,1916.514,52.43,0.0475,0,0,1916.514,52.43,0.0475,200.5,0,,0,0
,,9,Women's Senior Master Fours [50+],Pelham Community Rowing Association,1,S. Sales,0,Final,Final,1,4800,42294,0.461805556,Four +,W,Masters,4800,9,12,Finished,2156.984,125.34,0.0693,0,0,2156.984,125.34,0.0693,217.2,0,,0,0
,,DCM4X,Directors' Challenge Men's Quads,Pelham Community Rowing Association,1,Race to the keg,0,Final,Final,1,4800,42295,0.538888889,Quad -,M,Challenge,4800,34,29,Finished,1919.996,345.61,0.2415,11.5,0,1908.496,339.98,0.2369,200.8,0,,0,0
,,DCPC2X,Directors' Challenge Parent/Child Doubles,Pelham Community Rowing Association,1,C. Ippolito,0,Final,Final,1,4800,42294,0.696527778,Double,MX,Challenge,4800,5,2,Finished,2008.713,158.39,0.1086,0,0,2008.713,158.39,0.1086,205.9,0,,0,0
,,12,Men's Senior Master Singles [40+],Penn A.c. Rowing Association,1,M. Wherley,0,Final,Final,1,4800,42294,0.502083333,Single,M,Masters 1X,4800,9,17,Finished,2038.269,105.92,0.0562,0,0,2038.269,105.92,0.0562,209,0,,0,0
,,22,Men's Master Eights [40+],Penn A.c. Rowing Association,1,,0,Final,Final,1,4800,42294,0.630555556,Eight,M,Masters,4800,16,7,Finished,1828.833,306.51,0.2022,0,0,1828.833,306.51,0.2022,155.5,0,,0,0
,,25,Women's Championship Doubles,Penn A.c. Rowing Association,1,M. Mosier,0,Final,Final,1,4800,42294,0.654166667,Double,W,Championship,4800,11,6,Finished,2027.894,129.96,0.0791,0,0,2027.894,129.96,0.0791,207.9,0,Ltwt,0,0
,,28,Men's Championship Singles,Penn A.c. Rowing Association,1,1 - J. Keen,0,Final,Final,1,4800,42294,0.683333333,Single,M,Championship,4800,12,14,Finished,1904.752,52.78,0.0483,0,0,1904.752,52.78,0.0483,159.2,0,,0,0
,,28,Men's Championship Singles,Penn A.c. Rowing Association,2,2 - D. Judah,0,Final,Final,1,4800,42294,0.683333333,Single,M,Championship,4800,19,25,Finished,1928.924,116.95,0.0705,0,5,1933.924,121.95,0.075,201.8,0,,0,0
,,28,Men's Championship Singles,Penn A.c. Rowing Association,3,3 - C. Reich,0,Final,Final,1,4800,42294,0.683333333,Single,M,Championship,4800,24,16,Finished,2052.479,240.51,0.147,0,0,2052.479,240.51,0.147,210.5,0,,0,0
,,29,Women's Championship Singles,Penn A.c. Rowing Association,1,E. Jorgensen,0,Final,Final,1,4800,42294,0.689583333,Single,W,Championship,4800,15,20,Finished,2123.223,140.15,0.0847,0,0,2123.223,140.15,0.0847,213.7,0,,0,0
,,6,Men's Senior Master Eights [50+],Penn A.c. Rowing Association,1,R. Kennelly,0,Final,Final,1,4800,42294,0.420138889,Eight,M,Masters,4800,5,3,Finished,1656.748,42.61,0.0437,0,0,1656.748,42.61,0.0437,145.9,0,,0,0
,,DCW4X,Directors' Challenge Women's Quads,Penn A.c. Rowing Association,1,2008 Lightweights,0,Final,Final,1,4800,42295,0.41875,Quad -,W,Challenge,4800,5,8,Finished,1820.157,122.4,0.081,2.5,0,1817.657,119.9,0.0785,154.6,0,,0,0
,,16,Men's Club Fours,Penn State Crew,1,N. Leibowitz,0,Final,Final,1,4800,42294,0.552083333,Four +,M,Club,4800,45,26,Finished,1942.262,247.72,0.1653,0,0,1942.262,247.72,0.1653,203.2,0,,0,0
,,17,Women's Club Fours,Penn State Crew,1,C. Calia,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,45,29,Finished,2200.951,259.86,0.1576,0,0,2200.951,259.86,0.1576,217.6,0,,0,0
,,27,Women's Collegiate Fours,Penn State Crew,1,A. Whiting,0,Final,Final,1,4800,42294,0.672222222,Four +,W,Collegiate,4800,12,6,Finished,2034.524,103.61,0.0543,0,0,2034.524,103.61,0.0543,208.6,0,,0,0
,,50,Men's Collegiate Eights,Penn State Crew,1,R. Bass,0,Final,Final,1,4800,42295,0.636805556,Eight,M,Collegiate,4800,39,38,Finished,1804.649,231.95,0.1629,0,0,1804.649,231.95,0.1629,153,0,,0,0
,,17,Women's Club Fours,Peterborough Rowing Club,1,H. Curtis,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,36,58,Finished,2119.287,218.2,0.1211,0,0,2119.287,218.2,0.1211,213.3,0,,0,0
,,36,Men's Master Singles,Peterborough Rowing Club,1,1 - R. Gordon,0,Final,Final,1,4800,42295,0.455555556,Single,M,Masters 1X,4800,16,14,Finished,2042.069,146.24,0.0935,0,0,2042.069,146.24,0.0935,209.4,0,,0,0
,,36,Men's Master Singles,Peterborough Rowing Club,2,2 - M. McCarthy,0,Final,Final,1,4800,42295,0.455555556,Single,M,Masters 1X,4800,5,6,Finished,1945.491,49.66,0.0437,0,0,1945.491,49.66,0.0437,203.5,0,,0,0
,,7,Women's Senior Master Eights [50+],Peterborough Rowing Club,1,C. Love,0,Final,Final,1,4800,42294,0.434722222,Eight,W,Masters,4800,19,10,Finished,2059.271,221.44,0.1265,0,0,2059.271,221.44,0.1265,211.2,0,,0,0
,,10,Men's Senior Master Doubles [50+],Pettipaug Yc Rowing,1,P. Falk,0,Final,Final,1,4800,42294,0.479166667,Double,M,Masters,4800,27,21,Finished,2326.706,450.89,0.2607,0,0,2326.706,450.89,0.2607,226.5,0,Grand Mstr,0,0
,,3,Men's Veteran Singles I And II [60+],Pettipaug Yc Rowing,1,P. Flory,0,Final,Final,1,4800,42294,0.371527778,Single,M,Veterans,4800,18,14,Finished,2249.146,122.84,0.0644,0,0,2249.146,122.84,0.0644,222.6,0,Vet II,0,0
,,32A,Men's Club Singles,Pettipaug Yc Rowing,1,D. Kelley,0,Final,Final,1,4800,42295,0.361111111,Single,M,Club,4800,25,24,Finished,2051.429,148.51,0.0949,0,0,2051.429,148.51,0.0949,210.4,0,,0,0
,,5,Women's Grand Master Singles [50+],Pettipaug Yc Rowing,1,K. Elfstrom,0,Final,Final,1,4800,42294,0.404166667,Single,W,Masters 1X,4800,13,21,Finished,2421.137,215.01,0.1018,0,0,2421.137,215.01,0.1018,232.2,0,,0,0
,,43,Women's Youth Eights,Philadelphia City Rowing,1,S. Harris,0,Final,Final,1,4800,42295,0.55,Eight,W,Youth,4800,65,81,Finished,1941.947,255.01,0.1738,0,0,1941.947,255.01,0.1738,203.1,0,,0,0
,,39,Women's Youth Doubles,Philadelphia Girls Rowing Club,1,G. D'Arcangelo,0,Final,Final,1,4800,42295,0.484027778,Double,W,Youth,4800,31,20,Finished,2305.316,328.86,0.1775,0,0,2305.316,328.86,0.1775,224.3,0,,0,0
,,27,Women's Collegiate Fours,Philadelphia University,1,M. Gonzalez Romero,0,Final,Final,1,4800,42294,0.672222222,Four +,W,Collegiate,4800,10,5,Finished,2019.991,49.08,0.0419,0,0,2019.991,49.08,0.0419,207.1,0,,0,0
,,42,Women's Youth Fours,Pine-Richland Crew,1,C. Oberst,0,Final,Final,1,4800,42295,0.511111111,Four +,W,Youth,4800,73,64,Finished,2204.05,303.29,0.1607,0,0,2204.05,303.29,0.1607,217.9,0,,0,0
,,32B,Men's Youth Singles,Pioneer Rowing Club - Ma,1,T. Tefft,0,Final,Final,1,4800,42295,0.361111111,Single,M,Youth,4800,24,59,Finished,2201.414,309.68,0.1676,0,0,2201.414,304.68,0.1625,217.6,0,,0,0
,,20,Men's Master Fours [40+],Pioneer Valley Riverfront Club,1,R. Engelhardt,0,Final,Final,1,4800,42294,0.608333333,Four +,M,Masters,4800,27,31,Finished,2037.48,335.89,0.2113,0,0,2037.48,335.89,0.2113,208.9,0,,0,0
,,32B,Men's Youth Singles,Pioneer Valley Riverfront Club,1,R. Carmody,0,Final,Final,1,4800,42295,0.361111111,Single,M,Youth,4800,0,43,Scratch,0,0,0,0,0,0,0,0,0,0,,0,0
,,DCMX2X,Directors Challenge Mixed Doubles,Pioneer Valley Riverfront Club,1,J. Moss,0,Final,Final,1,4800,42294,0.710416667,Double,MX,Challenge,4800,17,37,Finished,2030.544,146.02,0.0943,30,5,2005.544,134.99,0.0855,208.2,0,,0,0
,,34,Men's Youth Fours,Pittsford Crew,1,T. Bauma,0,Final,Final,1,4800,42295,0.394444444,Four +,M,Youth,4800,55,16,Finished,1849.475,136.25,0.0932,0,0,1849.475,136.25,0.0932,157.7,0,,0,0
,,35,Men's Youth Eights,Pittsford Crew,1,R. Doolittle,0,Final,Final,1,4800,42295,0.436805556,Eight,M,Youth,4800,68,60,Finished,1708.506,208.51,0.1428,0,0,1708.506,208.51,0.1428,147.1,0,,0,0
,,42,Women's Youth Fours,Pittsford Crew,1,C. Cunningham,0,Final,Final,1,4800,42295,0.511111111,Four +,W,Youth,4800,61,83,Finished,2127.341,226.58,0.1285,0,0,2127.341,226.58,0.1285,214.1,0,,0,0
,,43,Women's Youth Eights,Pittsford Crew,1,O. Farrar,0,Final,Final,1,4800,42295,0.55,Eight,W,Youth,4800,39,33,Finished,1833.849,146.91,0.1062,0,0,1833.849,146.91,0.1062,156,0,,0,0
,,11,Women's Senior Master Doubles [50+],Pocock Rowing Center,1,S. Foster,0,Final,Final,1,4800,42294,0.489583333,Double,W,Masters,4800,24,19,Finished,2419.505,326.94,0.1652,0,0,2419.505,326.94,0.1652,232,0,,0,0
,,19,Women's Club Eights,Pocock Rowing Center,1,M. Peterson,0,Final,Final,1,4800,42294,0.596527778,Eight,W,Club,4800,24,6,Finished,1850.209,140.63,0.0977,0,0,1850.209,140.63,0.0977,157.7,0,,0,0
,,2,"Women's Veteran I/II And Senior Veteran I/II Singles [60 - 69, 70+]",Pocock Rowing Center,1,J. Stone,0,Final,Final,1,4800,42294,0.347222222,Single,W,Veterans,4800,24,18,Finished,2610.956,227.53,0.1036,0,0,2610.956,227.53,0.1036,243.6,0,Sr. Vet II,0,0
,,20,Men's Master Fours [40+],Pocock Rowing Center,1,I. Adams,0,Final,Final,1,4800,42294,0.608333333,Four +,M,Masters,4800,20,11,Finished,1916.263,214.67,0.1318,0,0,1916.263,214.67,0.1318,200.4,0,,0,0
,,23,Women's Master Eights [40+],Pocock Rowing Center,1,D. Burns,0,Final,Final,1,4800,42294,0.638194444,Eight,W,Masters,4800,9,3,Finished,1847.027,102.29,0.0585,0,0,1847.027,102.29,0.0585,157.4,0,,0,0
,,37,Women's Master Singles,Pocock Rowing Center,1,1 - L. Krawczyk,0,Final,Final,1,4800,42295,0.461805556,Single,W,Masters 1X,4800,5,1,Finished,2202.248,101.26,0.0486,0,0,2202.248,101.26,0.0486,217.7,0,,0,0
,,37,Women's Master Singles,Pocock Rowing Center,2,2 - E. Rowe,0,Final,Final,1,4800,42295,0.461805556,Single,W,Masters 1X,4800,12,9,Finished,2300.453,159.46,0.0947,0,0,2300.453,159.46,0.0947,223.8,0,,0,0
,,DCM4X,Directors' Challenge Men's Quads,Pocock Rowing Center,1,Sultans of Swing,0,Final,Final,1,4800,42295,0.538888889,Quad -,M,Challenge,4800,22,26,Finished,1923.472,349.08,0.2452,119,0,1804.472,235.95,0.168,201.2,0,,0,0
,,16,Men's Club Fours,Polar Rowing Club,1,D. Thomas,0,Final,Final,1,4800,42294,0.552083333,Four +,M,Club,4800,21,22,Finished,1817.889,123.35,0.0822,0,0,1817.889,123.35,0.0822,154.4,0,,0,0
,,21,Women's Master Fours [40+],Portland Community Rowing Association,1,L. Haney,0,Final,Final,1,4800,42294,0.617361111,Four +,W,Masters,4800,18,23,Finished,2146.376,155.84,0.0973,0,0,2146.376,155.84,0.0973,216.1,0,,0,0
,,11,Women's Senior Master Doubles [50+],Potomac Boat Club,1,L. Wetten,0,Final,Final,1,4800,42294,0.489583333,Double,W,Masters,4800,5,8,Finished,2123.646,31.08,0.0248,0,0,2123.646,31.08,0.0248,213.7,0,,0,0
,,12,Men's Senior Master Singles [40+],Potomac Boat Club,1,E. Caudron,0,Final,Final,1,4800,42294,0.502083333,Single,M,Masters 1X,4800,19,23,Finished,2136.159,203.81,0.1056,0,0,2136.159,203.81,0.1056,215,0,,0,0
,,17,Women's Club Fours,Potomac Boat Club,1,R. Soja,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,1,35,Finished,1901.087,0,0,0,0,1901.087,0,0,158.9,0,,0,0
,,18,Men's Club Eights,Potomac Boat Club,1,J. Forrest,0,Final,Final,1,4800,42294,0.586111111,Eight,M,Club,4800,12,9,Finished,1551.217,46.27,0.0511,0,0,1551.217,46.27,0.0511,139.1,0,,0,0
,,2,"Women's Veteran I/II And Senior Veteran I/II Singles [60 - 69, 70+]",Potomac Boat Club,1,D. Perrone,0,Final,Final,1,4800,42294,0.347222222,Single,W,Veterans,4800,27,20,Finished,2628.307,244.88,0.1158,0,0,2628.307,244.88,0.1158,245.4,0,Vet II,0,0
,,20,Men's Master Fours [40+],Potomac Boat Club,1,R. Price,0,Final,Final,1,4800,42294,0.608333333,Four +,M,Masters,4800,4,5,Finished,1748.872,47.28,0.0463,0,0,1748.872,47.28,0.0463,151.3,0,,0,0
,,23,Women's Master Eights [40+],Potomac Boat Club,1,L. Miller,0,Final,Final,1,4800,42294,0.638194444,Eight,W,Masters,4800,11,4,Finished,1852.276,107.54,0.0634,0,0,1852.276,107.54,0.0634,157.9,0,,0,0
,,24,Men's Championship Doubles,Potomac Boat Club,1,W. Cowles,0,Final,Final,1,4800,42294,0.647916667,Double,M,Championship,4800,1,2,Finished,1701.955,0.83,0.0008,0,0,1701.955,0,0,146.5,0,,0,0
,,28,Men's Championship Singles,Potomac Boat Club,1,C. Buesser,0,Final,Final,1,4800,42294,0.683333333,Single,M,Championship,4800,21,23,Finished,1949.423,137.45,0.0892,0,0,1949.423,137.45,0.0892,203.9,0,,0,0
,,3,Men's Veteran Singles I And II [60+],Potomac Boat Club,1,C. Selden,0,Final,Final,1,4800,42294,0.371527778,Single,M,Veterans,4800,17,17,Finished,2247.988,121.68,0.0635,0,0,2247.988,121.68,0.0635,222.5,0,Vet I,0,0
,,36,Men's Master Singles,Potomac Boat Club,1,J. Higley,0,Final,Final,1,4800,42295,0.455555556,Single,M,Masters 1X,4800,19,13,Finished,2117.163,221.33,0.1244,0,0,2117.163,221.33,0.1244,213,0,,0,0
,,37,Women's Master Singles,Potomac Boat Club,1,E. Stieve-Caldwell,0,Final,Final,1,4800,42295,0.461805556,Single,W,Masters 1X,4800,3,15,Finished,2144.518,43.53,0.0345,0,0,2144.518,43.53,0.0345,215.9,0,,0,0
,,4,Men's Grand Master Singles [50+],Potomac Boat Club,1,1 - S. Schmitt,0,Final,Final,1,4800,42294,0.388888889,Single,M,Masters 1X,4800,11,5,Finished,2052.004,126.18,0.0739,0,0,2052.004,126.18,0.0739,210.4,0,,0,0
,,4,Men's Grand Master Singles [50+],Potomac Boat Club,2,2 - P. Bogden,0,Final,Final,1,4800,42294,0.388888889,Single,M,Masters 1X,4800,8,11,Finished,2036.108,110.29,0.0603,0,0,2036.108,110.29,0.0603,208.8,0,,0,0
,,41,Women's Lightweight Singles,Potomac Boat Club,1,E. Schmieg,0,Final,Final,1,4800,42295,0.501388889,Single,W,Lightweight,4800,7,2,Finished,2106.984,31.37,0.0254,0,0,2106.984,26.37,0.0213,212,0,,0,0
,,5,Women's Grand Master Singles [50+],Potomac Boat Club,1,B. Ryan,0,Final,Final,1,4800,42294,0.404166667,Single,W,Masters 1X,4800,31,20,Finished,2802.325,556.2,0.2686,0,35,2837.325,631.2,0.295,255.2,0,,0,0
,,6,Men's Senior Master Eights [50+],Potomac Boat Club,1,P. Folger,0,Final,Final,1,4800,42294,0.420138889,Eight,M,Masters,4800,14,53,Finished,1725.194,111.05,0.0729,0,0,1725.194,111.05,0.0729,148.9,0,,0,0
,,8,Men's Senior Master Fours [50+],Potomac Boat Club,1,M. Rodriguez,0,Final,Final,1,4800,42294,0.447222222,Four +,M,Masters,4800,38,5,Finished,1957.421,133.34,0.0845,0,100,2057.421,233.34,0.1389,204.7,0,,0,0
,,9,Women's Senior Master Fours [50+],Potomac Boat Club,1,L. Nihill,0,Final,Final,1,4800,42294,0.461805556,Four +,W,Masters,4800,32,46,Finished,2325.58,253.94,0.1412,0,0,2325.58,253.94,0.1412,226.4,0,,0,0
,,DCM4X,Directors' Challenge Men's Quads,Potomac Boat Club,1,J. Keen,0,Final,Final,1,4800,42295,0.538888889,Quad -,M,Challenge,4800,5,22,Finished,1613.585,39.2,0.042,0,0,1613.585,45.07,0.0485,141.4,0,,0,0
,,DCMX4X,Directors' Challenge Mixed Quads,Potomac Boat Club,1,Starlight,0,Final,Final,1,4800,42295,0.624305556,Quad -,MX,Challenge,4800,4,5,Finished,1816.263,108.87,0.067,33.5,0,1742.763,33.87,0.0329,154.2,0,,0,0
,,3,Men's Veteran Singles I And II [60+],Prairie Rowing,1,D. Lee,0,Final,Final,1,4800,42294,0.371527778,Single,M,Veterans,4800,30,21,Finished,2445.017,318.71,0.1545,0,0,2445.017,318.71,0.1545,234.7,0,Vet II,0,0
,,23,Women's Master Eights [40+],"Prince William Rowing Club, Inc.",1,S. McNeal,0,Final,Final,1,4800,42294,0.638194444,Eight,W,Masters,4800,21,13,Finished,2042.277,257.54,0.1667,0,0,2042.277,257.54,0.1667,209.4,0,,0,0
